city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,pollution
Ahmedabad,07-05-2022,5,620.84,0,20.56,43.63,16.69,59.92,146.22,11.53,919.39
Ahmedabad,08-05-2022,5,350.48,0,8.91,65.8,8.23,50.07,138.61,5.26,627.36
Ahmedabad,09-05-2022,4,367.16,0,8.31,70.81,9.18,35.21,80.83,5.83,577.33
Ahmedabad,10-05-2022,4,350.48,0,8.31,70.81,9.3,31.96,72.41,5.38,548.65
Ahmedabad,11-05-2022,4,287.06,0,6.17,78.68,7.51,30.58,70.64,3.55,484.19
Ahmedabad,12-05-2022,4,290.39,0,6.34,82.25,7.75,34.61,95.21,3.99,520.54
Ahmedabad,13-05-2022,5,343.8,0,10.88,48.64,9.78,48.44,124.01,5.95,591.5
Ahmedabad,14-05-2022,5,320.43,0,12,36.84,13.95,112.92,289.67,3.99,789.8
Ahmedabad,15-05-2022,5,393.87,0,11.82,31.47,9.42,47.89,109.63,7.09,611.19
Ahmedabad,16-05-2022,5,283.72,0,6.6,72.96,9.66,89.43,222.3,3.42,688.09
Ahmedabad,17-05-2022,5,433.92,0,14.05,49.35,12.64,98.43,261.5,8.23,878.12
Ahmedabad,18-05-2022,5,320.43,0,12.34,69.38,15.5,149.29,409.29,3.17,979.4
Ahmedabad,19-05-2022,5,350.48,0,10.37,46.49,10.37,156.55,399.91,5.64,979.81
Ahmedabad,20-05-2022,5,400.54,0,12.68,67.95,11.92,92.24,205.94,6.78,798.05
Ahmedabad,21-05-2022,5,460.62,0,15.25,47.92,12.52,58.44,120.44,8.23,723.42
Ahmedabad,22-05-2022,5,257.02,0,5.65,55.07,7.33,51.47,132.53,2.37,511.44
Ahmedabad,23-05-2022,5,257.02,0,6.34,59.37,8.34,37.7,107.12,2.31,478.2
Ahmedabad,24-05-2022,5,307.08,0,9.25,43.63,10.85,35.27,137.56,4.02,547.66
Ahmedabad,25-05-2022,4,347.14,0,14.05,33.97,15.97,24.39,67.53,5.38,508.43
Ahmedabad,26-05-2022,4,337.12,0,13.19,40.05,14.42,25.99,74.89,5.32,510.98
Ahmedabad,27-05-2022,4,333.79,0,11.65,41.48,13.47,18.35,53.73,4.75,477.22
Ahmedabad,28-05-2022,4,370.5,0,13.71,49.35,16.21,20.05,63.88,5.45,539.15
Ahmedabad,29-05-2022,5,253.68,0,6.68,49.35,8.82,22.38,100.64,2.47,444.02
Ahmedabad,30-05-2022,5,333.79,0,10.28,52.93,10.97,31.29,133.15,5.13,577.54
Ahmedabad,31-05-2022,4,377.18,0,12.51,30.76,13.23,18.99,61.56,6.33,520.56
Ahmedabad,01-06-2022,4,340.46,0,9.94,43.99,9.3,18.79,58.51,5.07,486.06
Ahmedabad,02-06-2022,4,333.79,0,10.62,45.78,10.01,20.32,57.81,5.64,483.97
Ahmedabad,03-06-2022,3,300.41,0,9,56.51,10.25,14.18,49.36,4.31,444.02
Ahmedabad,04-06-2022,5,270.37,0,7.71,60.08,9.78,24.29,108.8,3.1,484.13
Ahmedabad,05-06-2022,4,337.12,0,9.77,44.7,8.34,21,62.33,6.27,489.53
Ahmedabad,06-06-2022,3,347.14,0,10.71,46.49,9.3,18.91,49.93,7.28,489.76
Ahmedabad,07-06-2022,4,363.83,0.03,14.22,21.46,15.26,16.87,50.32,6.02,488.01
Ahmedabad,08-06-2022,1,297.07,0,9.51,57.94,14.19,9.87,15.22,3.51,407.31
Ahmedabad,09-06-2022,2,367.16,0,12.51,43.99,13.95,10.45,17.77,5.32,471.15
Ahmedabad,10-06-2022,2,320.43,0.06,12.85,18.78,14.07,8.5,20.16,4.12,398.97
Ahmedabad,11-06-2022,2,310.42,0.02,13.02,25.39,13.95,10.07,25.96,4.37,403.2
Ahmedabad,12-06-2022,1,273.7,0.05,10.62,18.24,14.19,5.82,12.21,2.6,337.43
Ahmedabad,13-06-2022,1,303.75,0.31,17.65,9.92,26.7,7.48,11.48,2.41,379.7
Ahmedabad,14-06-2022,2,330.45,0.75,21.08,6.35,31.47,10.32,17.91,3.77,422.1
Ahmedabad,15-06-2022,1,280.38,0.17,16.79,13.05,25.03,7.51,15.58,2.88,361.39
Ahmedabad,16-06-2022,1,350.48,0.02,17.99,23.25,21.46,8.31,11.45,4.18,437.14
Ahmedabad,17-06-2022,2,317.1,0.2,17.65,12.34,22.65,11.6,18.49,3.7,403.73
Ahmedabad,18-06-2022,2,290.39,0.31,16.45,9.57,22.89,10.44,20.01,2.94,373
Ahmedabad,19-06-2022,1,263.69,0.13,13.02,13.05,19.07,9.43,17.87,2.31,338.57
Ahmedabad,20-06-2022,1,280.38,0.09,11.31,15.56,12.87,5.53,7.95,3.23,336.92
Ahmedabad,21-06-2022,2,327.11,0.11,15.94,15.2,18.12,11.95,16.56,4.02,409.01
Ahmedabad,22-06-2022,2,273.7,0.02,13.19,24.32,19.07,13.45,22.42,1.99,368.16
Ahmedabad,23-06-2022,3,427.25,1.1,44.55,4.78,69.62,21.86,26.16,2.88,598.2
Ahmedabad,24-06-2022,3,380.52,0,15.94,35.41,19.07,24.08,39.24,4.43,518.69
Ahmedabad,25-06-2022,4,423.91,0,21.59,34.69,23.13,33.56,38.95,1.49,577.32
Ahmedabad,26-06-2022,4,383.85,0,7.54,113.01,10.85,39.51,42.67,1.8,599.23
Ahmedabad,27-06-2022,2,337.12,0,10.97,47.92,14.42,17.77,22.59,1.23,452.02
Ahmedabad,28-06-2022,2,327.11,0.22,18.85,11.98,27.89,11.28,13.4,1.8,412.53
Ahmedabad,29-06-2022,1,347.14,0.02,16.45,22.71,19.31,8.13,11.35,4.69,429.8
Ahmedabad,30-06-2022,1,280.38,0.05,11.82,18.78,15.02,9.35,11.49,3.2,350.09
Ahmedabad,01-07-2022,1,310.42,0.07,14.91,16.99,18.36,6.6,7.98,2.94,378.27
Ahmedabad,02-07-2022,1,290.39,0.05,10.71,18.95,11.68,6.21,7.82,2.18,347.99
Ahmedabad,03-07-2022,2,373.84,0.1,15.59,15.38,14.66,11.71,14.75,2.53,448.56
Ahmedabad,04-07-2022,3,660.9,3.58,25.02,0.84,24.32,24.97,30.36,4.94,774.93
Ahmedabad,05-07-2022,1,363.83,0.19,17.31,13.23,17.4,9.59,11.27,2.31,435.13
